Label,Body
Promotional, Coimbatore Based KG Group Presents World class flats.EMI start from Rs7600 only.T&C apply.Ready to occupy.Avail Rs2.67 L subsidy on PMAY.For Details:7667466666
Promotional, "This Cricket Weekend, huge sale at Lenskart! Get Rs.1000 off, use coupon: CRICKET. Visit: www.lenskart.com or locate store, give a missed call at 1800111111"
Promotional, "LAST DAY, Buy1 Get1 FREE Sale! Ends tonight. Valid on Eyeglasses & Sunglasses at w.lenskart.com/s/EJ6Y9a/6LrkLf | Store: lenskart.com/s"
Promotional, 1st time ever! Get 2 Eyeglasses with Lenses for Rs.1500 + Extra Rs.200 off on prepaid. Visit Lenskart store or website @ w.lenskart.com/s/e2aCGW/Nn1nJO
Promotional, "Now pay less for your travel! DOWNLOAD the JUGNOO app, an on-demand auto service and get an auto within 5 minutes with just a tap. Use code SMS50 to get a FREE ride with 100% cashback upto Rs. 50. https://share.jugnoo.in/app"
Promotional, APOLLO PHARMACY OFFERS:Buy Rs.300 worth medicines-Get FREE Apollo Hand Sanitizer 50ml/Honey 50gms.Buy Rs.750 worth medicines-Get FREE Moov spray 35gms.T&C Apply
Promotional, "APOLLO PHARMACY OFFERS-Rs100 OFF on Pediasure 1Kg & Apollo Diabetic Powder,Rs250 OFF on One Touch Select Glucometer,Rs75 OFF on Apollo Health Slippers.T&C apply"
Promotional, Don't let the busy weekdays stop you from taking care of your family's health. Apollo Clinic is now open on Sundays. Call 1860 500 7788 to book an appointment
Promotional, "Admission Guidance For 2016-17  MD/MS/MBBS/MDS/BDS/BAMS/BHMS/ENGINEERING/ MBA/MCA/BBM/BCA/BCOM/MSc/BSc/GNM/NURSING/POLYTECHNIC AND MORE Contact - +91 9741454138"
Promotional, Get FLAT 15% OFF on Premium Membership at KeralaMatrimony. Offer valid only today. Pay Online or CALL 1800-3000-6622 TOLL FREE
Promotional, Buy movie tickets @ half the price! Use code HALFPRICE & get 50% off upto INR 150 on 2 movie tickets. T&C Apply - https://goo.gl/MYe0Wa
Promotional, Are you Ready to Invest & Save tax? Get Rs 13.12 Lacs on maturity & Save TAX under applicable tax laws. To know more Misscall +919019399224.T&C apply. RNLIC
Promotional, Lifestyle Sale is ON! Why stand in queue? Shop Online at Lifestylestores.com -Get 50% OFF +Extra FLAT Rs.400 OFF on 1799 Use Code TODAY400 -Valid online only
Promotional, Only for Today! FLAT Rs400 off on Rs999 on Lifestyle & Homecentre Diwali gifting! Shop Online at Lifestylestores.com Use Code-TODAY400- valid on website only
Promotional, Only for Today! FLAT Rs400 off on Rs999 on Lifestyle & Homecentre Diwali gifting! Shop Online at Lifestylestores.com Use Code-TODAY400- valid on website only630
Promotional, Only for Today! FLAT Rs400 off on Rs999 on Lifestyle & Homecentre Diwali gifting! Shop Online at Lifestylestores.com Use Code-TODAY400- valid on website only
Promotional, HURRY! Flat 50% OFF on select Lifestyle & Max brands. Visit www.landmarkshops.in to grab the offer. TnC
Promotional, Mega Sunday Offer. Flat 50% Off on Lifestyle products at www.Landmarkshops.in only for today. Shop Now! TnC
Promotional, Super Saturday Offer. Flat 50% Off on Lifestyle products at www.Landmarkshops.in only for today & tomorrow. Shop Now! TnC
Promotional, Super Saturday Offer. Flat 50% Off on Lifestyle products at www.Landmarkshops.in only for today & tomorrow. Shop Now! TnC
Promotional, Lifestyle & Max products are now available online at www.landmarkshops.in. Grab UP TO 50% OFF on great products. TnC
Promotional, Lenskart Sale!Last Day:Buy1 Get1 + Extra 1000 off on Eyerything* Coupon: GRAND1000 Visit: lenskart.com/grand |Store: lenskart.com/st Optout sms LENS 567678
Promotional, "Ditch the Sale, Dress in style with the latest collection from MAX at Maxfashion. Com. https://goo.gl/5aPiLf Get 300 OFF on 1499. Use code: LINK300. T&C."
Promotional, FLAT 50% OFF on Heavy Winter Wear at MAX End of Season Sale. Rush Now! Also avail additional 5% Cashback on State Bank Credit Cards on spends above Rs 2500. TnC
Promotional, Hurry! Rush to MAX- END OF SEASON SALE! Get UP TO 50% OFF on thousands of styles & Extra 5% Cashback on State Bank Credit Cards on spends above Rs2500. TnC
Promotional, Rush Now for MAX - END OF SEASON SALE! Get UP TO 50% OFF on thousands of styles & Extra 5% Cashback on State Bank Credit Cards on spends above Rs2500. TnC
Promotional, MAX presents all new Winter'15 collection. Get a GV worth Rs 200 on spends of Rs 2500 & GV worth Rs 500 on spends of Rs 5000. Rush now! Valid till 20 Dec. TnC
Promotional, MAX is celebrating Micky Mouse birthday with exciting fun filled activities for your Kids.Come & Join the fun on 21 & 22 Nov.Rush Now!TnC
Promotional, Festive Delight - Get 30% off on your OLA ride while you shop at MAX.Rush now to your nearest MAX stores.Limited Period Offer.TnC
Promotional, Festive special @ MAX -Shop for Rs 3500 & get a Designer Bowl Set +5% Cashback on State Bank Cards+ Also get additional  Rs 250 GV on spends above Rs10500.TnC
Promotional, Max invites you to the launch of new store at Ampa Mall. Get a free bowl set on shopping of Rs 3500 and above. Rush Now!! Limited period offer.TnC
Promotional, "Welcome to Meru. Your password is beast58, password is case sensitive, please change your password after log in. Meru Cabs."
Promotional, Double Offer: 1st ride SAVE 50% upto Rs150 (Code:MERU150). Rest All Meru rides get FLAT 20% OFF (Code:TRUE). Book Meru today on MeruCabs App (is.gd/x4srpW) tca
Promotional, "Direct walk-in for Tech Mahindra, Java + PLSQL experts @ Kumaraguru College, Coimbatore on 21/22 May. Detail in ur email. Contact SD00459980@techmahindra.com"
Promotional, "Hi Customer! Your Happy Hours are from 12Noon-3PM. Enjoy Extra 18% Off + 10% PhonePe Cashback! Code: HHSUN6TDW9 Just For 3 hours!! http://smse.in/1d6b/hfc5MW"
Promotional, Hi Customer Enjoy Happy Hours Today from 12PM - 3PM! Sale Prices + Extra 11% OFF! Use Coupon Code: EOSSB1N3ET http://smse.in/85d4/hfc5MW
Promotional, "The Biggest Happy Hours With EXTRA 35% OFF Only for 3 Hours! Check your account for the coupon http://smse.in/91f4/hfc5MW"
Promotional, "Rush to EORS! Last day to enjoy India's Biggest Fashion Sale with 50% - 80% OFF on all your favourites.Shop Now! http://smse.in/9e70/hfc5MW"
Promotional, "It's True! Myntra reveals its EORS prices. Ready your wishlist now! Sale will start midnight.India, Tayyar Ho Jao!http://smse.in/6b91/hfc5MW"
Promotional, "Thanksgiving Special! Enjoy Extra 32% OFF for 3 hours only Today! Your time starts Now. http://bit.ly/1QHNJMx Your Coupon : HH192LR5ZUS00P4 *T&C Apply"
Promotional, "This Diwali Extra Happiness Comes Your Way With Extra 35% OFF  From 12PM - 3PM Today. http://bit.ly/1M6Ur7r Use Coupon : HH2E1D5LA22Z0 *T&C Apply"
Promotional, "It's Officially The Biggest Happy Hours Ever With Extra 35% OFF From 12PM - 3PM. http://msg.mn/74aP/vJIu9hQxOwcX Use Coupon : HH2E1D5LA22Z0 *T&C Apply"
Promotional, Introducing Ola Shuttle in Chennai today! Ride for as low as Rs 25 for 4 km & pay by Ola Money. We're operating across all major routes. Know More: https://goo.gl/Q90UoL
Promotional, Get Rs.75 off on 10 Micro/Mini/Prime rides in Chennai. Use code SAVE750 b/w 30th Jan - 5th Feb. T&C: bit.ly/2kz8L2P
Promotional, Ola Auto is now pocket-friendly @ Rs.29 for 4km. Get doorstep pickup & ride across Chennai! No code required. Limited time offer! T&C: http://bit.ly/2h1REYB
Promotional, Use code WEEKEND50 and get Rs.50 off on 2 rides on Saturday and Sunday in Chennai on 28th and 29th January 2017. Book now http://bit.ly/1olacabs
Promotional, Use code CB250 and get Rs.100 cashback on 2 rides or Rs.250 cashback on 4 rides in Chennai from 23rd -29th January 2017. Know more http://bit.ly/2j1AuLI
Promotional, Cashback time! Earn Rs.250 cashback with 4 rides or Rs.100 with 2 rides in Chennai. Use code SAVE250. Valid from 2nd-8th Jan. T&C: bit.ly/2iLSMle
Promotional, "Flat 10% off on BookMyShow & eBay when you pay with OLA Money. So, unwind this weekend with the latest movies & some at-home shopping! TnC: bit.ly/OM_BMSeBay"
Promotional, "OFFER-Book any bus tickets @ askmebus.com for Diwali and get instant Flat 40%* off.Travel date-27/10 to 02/11-TC* goo.gl/trgiyR -- www.allomnibus.com"
Promotional, "Ezone Grand Exchange! Bring ur old Electronics, Pay Re.1 & take home an AC/Cooler + 10% PAYBACK Pts Back on Redemption, Max Pts Back 5000 Pts till 12Mar. TnC"
Promotional, PAYBACK brings you a new surprise every day. Have you tried your luck with SCRATCH & GRAB today? Scratch to win huge discounts on your favourite product. Visit rewards.payback.in TnC
Promotional, "Join the party @ eBay! 20X PAYBACK Points on ur 1st purchase & 2X Points if you have shopped with eBay before. Explore latest trends in Apparels, Accessories, Gadgets & more Visit- http://goo.gl/3ZiZmo Valid till 31 May. TnC"
Promotional, Get lucky with PAYBACK Infinity! Redeem from your 1815 PAYBACK Points available as on 04 May & stand a chance to win an iPhone6 & Daily Prize. Redeem on rewards.payback.in TnC
Promotional, "Ezone Mega Days Offer is here! Enjoy the best deals this week at Ezone. Now shop and get 10% PAYBACK Points back. HURRY, offer valid from 30 Apr - 6 May. TnC"
Promotional, Get lucky with PAYBACK Infinity! Redeem from your 1815 PAYBACK Points available as on 9 Apr & stand a chance to win an iPhone6 & Daily Prize. Redeem on rewards.payback.in TnC
Promotional, Redeem ur 1815 PAYBACK Pts as on 08 Apr during the Redemption Festival @ Central between 14 to 17 Apr & get 100% points back. TnC
Promotional, Time to upgrade ur old Electronics with new ones @ Ezone.Get best value on old electronics+get 5% Cashback on Yes Bank Cards+10% PAYBACK Pts back till 29Feb.TnC
Promotional, Enjoy upto 50% OFF on BLINDFOLD SALE @Ezone till 31Jan + upto 5000 Bonus PAYBACK Pts+5% cashback on Axis Bank Cards.Visit store or Logon www.ezoneonline.in .TnC
Promotional, Prince Jewellery Special AADI OFFER Get Rs.65/-OFF  Less p/g on Gold Jewellery purchases.Get Rs.7500/-OFF p/ct on Diamond Jewellery purchases.TC.Ph:044-42668181
Promotional, "Prince Jewellery ""Muhurtham Offer"" Get FLAT 20% 0FF On Wastage(VA) On All Gold Jewellery Purchases.Get 10% OFF p/ct On Diamond Jewellery,TC,04446139999."
Promotional, "Last 3 Days-Prince Jewellery ""FestiveOffer""Get 20% 0FF On Wastage(VA) On Gold Jewlry.Get 10% OFF p/ct On Diamond Jewlry.50% OFF MC on Silver.TC,04442668181."
Promotional, "Prince Jewellery ""Diwali Offer""Get 20% 0FF On Wastage(VA) On Gold Jewlry.Get 10% OFF p/ct On Diamond Jewlry.50% OFF on Making Charges on Silver.TC,04442036655."
Promotional, "Quikr user Lavanya,967*****46 is interested in your ad 20 year's experience in . Give a missed call to 8880191000 and upgrade to premium ad to get contact details of all such future leads."
Promotional, Your ad is getting lost among thousands of listings. Why not make it premium and attract leads? tiny.quikr.com/cc8ecI724
Promotional, "Quikr user Angels PG Accommodation,960*****73 is interested in your ad 20 year's experience in . Give a missed call to 8880191000 and upgrade to premium ad to get contact details of all such future leads."
Promotional, "Quikr user swetha,893*****83 is interested in your ad 20 year's experience in . Give a missed call to 8880191000 and upgrade to premium ad to get contact details of all such future leads."
Promotional, """sasidharreddy..."" has left a message for your ad ""20 year's experience..."":""Could you please sha..."". To reply back click tiny.quikr.com/a24ecF4aI"
Promotional, "Quikr user ramesh, 8754767236 is trying to reach you regarding your ad 20 year's experience in . If you havent spoken yet, please call immediately"
Promotional, "Quikr user Pallavi, 9790980750 is trying to reach you regarding your ad 20 year's experience in . If you havent spoken yet, please call immediately"
Promotional, "Quikr user Sachin, 9941834345 is trying to reach you regarding your ad 20 year's experience in . If you havent spoken yet, please call immediately"
Promotional, "Quikr user Nageswar, 9000874656 is trying to reach you regarding your ad 20 year's experience in . If you havent spoken yet, please call immediately"
Promotional, "Quikr user salma, 7619369229 is trying to reach you regarding your ad 20 year's experience in . If you havent spoken yet, please call immediately"
Promotional, "Quikr user surendharan, 9789880237 is trying to reach you regarding your ad 20 year's experience in . If you havent spoken yet, please call immediately"
Promotional, "Quikr user Premnath, 9742911616 is trying to reach you regarding your ad 20 year's experience in . If you havent spoken yet, please call immediately"
Promotional, "Hi, Amita P has invited you to Connect! Visit http://t.shaadi.com/3abUT to view her profile and respond now."
Promotional, "Hi Ajeesh, meet Sowmya your new match. View and start a free conversation simplymarry.com/s/67zvWw"
Promotional, "Hi Ajeesh, meet Karti your new match. View and start a free conversation simplymarry.com/s/5yyzp3"
Promotional, "Hi Ajeesh, meet Tripty your new match. View and start a free conversation simplymarry.com/s/r1KxER"
Promotional, "Hi Ajeesh, meet Anisha your new match. View and start a free conversation simplymarry.com/s/JuH8fQ"
Promotional, "Hi Ajeesh, meet Radhika your new match. View and start a free conversation simplymarry.com/s/L7McdK"
Promotional, "Hi Ajeesh, meet Anjali your new match. View and start a free conversation simplymarry.com/s/dgvmzn"
Promotional, "Hi Ajeesh, meet Jasna your new match. View and start a free conversation simplymarry.com/s/89mPgZ"
Promotional, "Hi Ajeesh, meet Nida.m your new match. View and start a free conversation simplymarry.com/s/rAQvSB"
Promotional, "Hi Ajeesh, meet Jismi your new match. View and start a free conversation simplymarry.com/s/qRlMXa"
Promotional, "Hi Ajeesh, meet V.r.sowmya your new match. View and start a free conversation simplymarry.com/s/y8uAAb"
Promotional, "Hi Ajeesh, meet Chaithanya your new match. View and start a free conversation simplymarry.com/s/wZt68z"
Promotional, "Hi Ajeesh, meet Swapna your new match. View and start a free conversation simplymarry.com/s/G8jjzn"
Promotional, "Hi Ajeesh, meet Toshi your new match. View and start a free conversation simplymarry.com/s/CzvRLZ"
Promotional, "Hi Ajeesh, meet Sanjana your new match. View and start a free conversation simplymarry.com/s/PsSbL6"
Promotional, "Hi Ajeesh, meet Aryadas your new match. View and start a free conversation simplymarry.com/s/tryCLT"
Promotional, "Hi Ajeesh, meet Swathi your new match. View and start a free conversation simplymarry.com/s/oMxwlm"
Promotional, "Hi Ajeesh, meet Shibani your new match. View and start a free conversation simplymarry.com/s/m8SojQ"
Promotional, "Hi Ajeesh, meet Sruthi your new match. View and start a free conversation simplymarry.com/s/idT8qA"
Promotional, "Hi Ajeesh, meet V.r.ramya your new match. View and start a free conversation simplymarry.com/s/LaOQIT"
Promotional, "Hi Ajeesh, meet Revathy your new match. View and start a free conversation simplymarry.com/s/j6JtfI"
Promotional, "Hi Ajeesh, meet Chitra your new match. View and start a free conversation simplymarry.com/s/SLbyOq"
Promotional, "Hi Ajeesh, meet Vineetha your new match. View and start a free conversation simplymarry.com/s/E6DotR"
Promotional, "Hi Ajeesh, meet Ankita your new match. View and start a free conversation simplymarry.com/s/nCpznY"
Promotional, "Hi Ajeesh, meet Tripti your new match. View and start a free conversation simplymarry.com/s/oztT4k"
